amount,hour,day_of_week,is_weekend,distance_km,device_age_days,account_age_days,transactions_last_24h,avg_amount_30d,failed_attempts_24h,is_new_device,is_new_location,merchant_risk,amount_to_avg,night_transaction,velocity_risk,failed_attempt_risk,channel_WEB,channel_MOBILE,channel_POS
12715.8,13,0,0,0.72,201,2489,2,3366.78,0,0,0,0.137,3.775721692034515,0,0.2,0.0,0,1,0
1724.0,23,1,0,18.75,1302,2165,4,1928.09,0,0,1,0.321,0.8936856237915287,1,0.4,0.0,1,0,0
1329.86,2,2,0,4.79,1477,1472,1,1841.84,0,0,0,0.14,0.7216361702589481,1,0.1,0.0,0,0,1
1673.45,7,6,1,43.28,310,1493,3,2922.36,0,0,0,0.412,0.5724406162771605,0,0.3,0.0,0,1,0
615.61,14,3,0,38.82,1246,34,2,664.2,0,0,0,0.232,0.9254509921828021,0,0.2,0.0,1,0,0
4178.36,6,6,1,24.94,968,793,1,1306.81,0,1,0,0.603,3.1949289269848067,0,0.1,0.0,0,1,0
834.23,8,4,0,18.0,1325,319,1,1777.99,0,0,0,0.185,0.46893462020584714,0,0.1,0.0,0,1,0
477.53,5,1,0,22.46,685,485,2,2206.75,0,0,0,0.398,0.2162971350922885,1,0.2,0.0,0,0,1
1940.72,6,2,0,93.2,1118,871,2,1672.55,1,0,0,0.088,1.159642675749156,0,0.2,0.2,1,0,0
4098.56,1,1,0,22.4,1403,1012,2,3549.39,1,0,0,0.404,1.1543971225696334,1,0.2,0.2,1,0,0
4083.97,23,3,0,31.5,1255,1625,4,6179.31,0,0,0,0.12,0.6608034224820437,1,0.4,0.0,0,0,1
1398.5,14,0,0,55.94,497,444,1,1504.22,0,0,0,0.477,0.9291000651067618,0,0.1,0.0,0,1,0
784.8,1,5,1,51.0,1466,760,2,3954.54,1,0,0,0.095,0.19840527462748447,1,0.2,0.2,1,0,0
2507.16,10,3,0,22.69,875,980,3,3318.28,0,0,0,0.101,0.7553324817430285,0,0.3,0.0,0,0,1
16458.15,0,0,0,1.93,1438,1479,1,1310.01,0,0,1,0.165,12.553794402788691,1,0.1,0.0,0,1,0
753.28,17,3,0,25.51,1041,1895,5,2532.6,0,0,0,0.037,0.2973160719924218,0,0.5,0.0,0,0,1
7357.63,6,6,1,74.43,1079,2369,4,2042.52,1,0,1,0.081,3.6004687989351707,0,0.4,0.2,0,1,0
1481.92,23,0,0,24.45,555,760,5,4425.28,0,0,0,0.126,0.33480032894439576,1,0.5,0.0,0,0,1
1989.63,16,3,0,26.43,1234,1063,4,1072.0,1,0,0,0.191,1.854268406337372,0,0.4,0.2,0,1,0
4208.23,18,0,0,63.75,870,1457,6,2916.76,0,1,0,0.639,1.4422810649265188,0,0.6,0.0,1,0,0
2730.86,15,0,0,40.42,1221,1168,2,1438.99,0,0,0,0.151,1.896443725303648,0,0.2,0.0,1,0,0
1885.21,22,1,0,27.93,25,32,4,722.2,1,0,0,0.325,2.6067616150442476,0,0.4,0.2,0,0,1
4996.53,1,4,0,71.35,1359,1026,2,1226.93,0,0,0,0.808,4.069067454985219,1,0.2,0.0,0,0,1
669.85,8,2,0,29.61,1425,2366,6,1319.72,0,0,1,0.158,0.5071854745896178,0,0.6,0.0,0,1,0
269.76,16,6,1,13.35,1296,459,3,2146.11,0,0,0,0.202,0.1256386491609652,0,0.3,0.0,0,1,0
2656.9,2,2,0,29.66,579,135,4,1886.74,1,0,0,0.076,1.407450178520347,1,0.4,0.2,0,1,0
1174.87,16,6,1,59.98,1464,1967,3,672.3,0,0,0,0.112,1.744942818951433,0,0.3,0.0,0,0,1
739.81,6,0,0,24.13,1291,1961,5,631.58,0,0,0,0.112,1.1695121565651774,0,0.5,0.0,0,1,0
2048.44,6,6,1,13.67,1067,2183,2,650.34,0,0,0,0.318,3.1449626922958824,0,0.2,0.0,0,0,1
914.16,4,2,0,98.67,1356,1302,4,1449.49,0,0,0,0.148,0.6302421940171942,1,0.4,0.0,0,0,1
1043.92,16,2,0,54.0,343,843,3,791.05,0,0,0,0.079,1.317997601161543,0,0.3,0.0,1,0,0
1728.38,20,2,0,85.14,573,347,0,537.31,0,0,0,0.382,3.2107521688246554,0,0.0,0.0,0,0,1
3807.29,11,0,0,17.02,1269,1169,4,3936.1,0,0,0,0.174,0.9670290315206624,0,0.4,0.0,0,0,1
5001.65,10,2,0,19.71,510,1133,6,678.19,0,0,0,0.28,7.364139636920449,0,0.6,0.0,1,0,0
2182.32,1,4,0,34.52,737,572,4,2440.64,0,0,0,0.228,0.8937926967120461,1,0.4,0.0,0,0,1
174.49,16,0,0,17.09,1121,2320,3,1657.32,0,0,1,0.148,0.10522094650007237,0,0.3,0.0,0,1,0
5008.23,6,4,0,35.7,964,1026,1,2012.56,1,1,0,0.493,2.487251435268877,0,0.1,0.2,0,0,1
2687.67,19,2,0,13.32,702,2089,2,1444.68,0,0,0,0.431,1.8591043661114492,0,0.2,0.0,0,0,1
1419.16,4,0,0,47.8,210,313,7,2737.91,0,0,0,0.294,0.5181477303014703,1,0.7,0.0,1,0,0
2062.5,22,3,0,24.0,1109,548,3,2376.92,0,0,0,0.434,0.8673546628986677,0,0.3,0.0,0,1,0
737.5,16,6,1,26.5,1146,1218,2,1537.27,0,0,0,0.465,0.47943468961885755,0,0.2,0.0,1,0,0
2623.7,6,5,1,16.97,901,1074,3,4068.47,0,0,0,0.173,0.6447276918124473,0,0.3,0.0,0,1,0
1723.81,5,2,0,23.59,213,1872,4,2713.15,1,1,0,0.221,0.635119650719378,1,0.4,0.2,0,0,1
5195.99,7,2,0,14.72,1130,2441,2,6196.06,0,0,0,0.436,0.8384604957834844,0,0.2,0.0,1,0,0
2768.15,22,6,1,5.11,777,1463,3,2060.81,0,0,0,0.253,1.3425824882021138,0,0.3,0.0,0,0,1
3938.91,10,4,0,12.0,555,714,4,5071.56,1,0,1,0.233,0.7765132398631065,0,0.4,0.2,1,0,0
6863.88,2,5,1,7.2,1087,2209,3,1623.76,2,0,0,0.524,4.224550087397524,1,0.3,0.4,1,0,0
1586.5,5,6,1,7.88,997,78,5,1450.19,0,0,0,0.478,1.0932407196852238,1,0.5,0.0,0,1,0
1506.96,18,4,0,16.65,1037,2050,1,713.73,0,1,0,0.31,2.1084325549508205,0,0.1,0.0,0,0,1
2529.77,1,0,0,21.35,1395,1433,3,948.74,0,1,0,0.064,2.663644786994335,1,0.3,0.0,1,0,0
1778.31,3,3,0,43.6,1382,1718,1,1789.64,0,0,0,0.274,0.9931141938078005,1,0.1,0.0,1,0,0
641.43,12,6,1,2.43,314,2488,4,3015.07,0,0,1,0.267,0.21267079344975412,0,0.4,0.0,1,0,0
1353.29,3,2,0,59.13,80,240,9,2456.34,0,0,0,0.36,0.5507133729968177,1,0.9,0.0,0,1,0
1978.38,3,5,1,1.67,92,406,1,526.03,0,1,0,0.153,3.753828055328919,1,0.1,0.0,0,0,1
870.85,14,2,0,32.65,762,1853,4,5080.09,0,0,0,0.101,0.17139039064452705,0,0.4,0.0,1,0,0
2012.18,17,6,1,10.18,603,1406,5,2023.95,0,0,1,0.387,0.9936936714486777,0,0.5,0.0,0,1,0
1725.89,5,0,0,12.49,154,595,2,1624.21,0,0,0,0.42,1.0619489173706782,1,0.2,0.0,0,0,1
3752.31,22,6,1,52.36,1143,1705,3,2967.65,2,0,0,0.307,1.2639785761204587,0,0.3,0.4,1,0,0
2189.06,20,3,0,34.04,1010,1924,4,802.65,0,0,0,0.454,2.7238972189385926,0,0.4,0.0,1,0,0
327.39,14,5,1,41.35,485,1714,3,2687.9,0,1,0,0.291,0.12175610844583286,0,0.3,0.0,0,1,0
841.03,1,6,1,18.47,834,2045,3,1823.15,0,0,0,0.37,0.4610530932215004,1,0.3,0.0,0,0,1
4946.49,22,6,1,58.89,712,1672,2,5715.8,0,0,0,0.161,0.8652550377833752,0,0.2,0.0,0,0,1
1284.75,15,0,0,6.59,1259,1455,8,2236.27,0,1,0,0.506,0.574248973078797,0,0.8,0.0,0,0,1
28555.68,12,3,0,23.2,997,546,1,1163.27,1,0,0,0.185,24.526681955216574,0,0.1,0.2,0,1,0
807.03,6,0,0,59.33,789,1503,2,8187.64,0,0,0,0.198,0.09855482717520857,0,0.2,0.0,0,1,0
3396.64,7,6,1,39.85,1498,930,3,2110.11,0,0,0,0.281,1.608935583650307,0,0.3,0.0,0,1,0
4301.06,8,2,0,35.59,364,672,1,2810.64,0,0,0,0.162,1.5297335362990996,0,0.1,0.0,0,1,0
1358.06,8,2,0,26.35,820,1941,2,2031.17,0,1,0,0.404,0.66828070486229,0,0.2,0.0,0,0,1
1826.53,1,1,0,86.67,169,642,2,5554.51,0,0,0,0.452,0.32877809598038704,1,0.2,0.0,0,0,1
943.88,5,4,0,58.53,944,582,1,1862.32,1,0,0,0.13,0.5065581864628728,1,0.1,0.2,0,0,1
2348.95,6,4,0,26.37,703,482,2,1509.81,1,0,0,0.163,1.5547620150780044,0,0.2,0.2,0,0,1
2976.89,15,6,1,22.65,49,612,3,1953.59,0,0,0,0.13,1.5230252891910836,0,0.3,0.0,0,0,1
2798.38,23,1,0,17.95,573,694,7,1475.4,0,0,0,0.242,1.8954077485776213,1,0.7,0.0,0,0,1
3698.24,10,2,0,18.92,582,253,3,2232.9,0,0,0,0.135,1.6555083038631988,0,0.3,0.0,0,1,0
3243.96,7,1,0,10.28,255,746,3,4196.3,0,1,0,0.384,0.7728682724608676,0,0.3,0.0,0,0,1
15155.26,2,3,0,12.94,864,2321,2,940.49,0,0,1,0.435,16.097101403095095,1,0.2,0.0,1,0,0
1437.51,21,0,0,30.54,1039,894,1,1536.78,0,0,0,0.33,0.9347956144572046,0,0.1,0.0,0,0,1
6244.99,8,2,0,13.22,844,1791,1,1253.8,0,0,1,0.11,4.976880777813197,0,0.1,0.0,1,0,0
912.02,6,4,0,5.68,1286,2042,3,783.13,1,0,1,0.449,1.1630979556961218,0,0.3,0.2,0,0,1
1293.39,9,3,0,81.12,1248,1934,4,3030.66,1,0,0,0.051,0.42662765613558257,0,0.4,0.2,1,0,0
3188.9,20,3,0,30.51,779,449,1,1647.18,1,0,0,0.658,1.9348008105910761,0,0.1,0.2,0,0,1
768.7,12,3,0,63.49,300,1953,4,6961.48,0,0,0,0.295,0.1104060622077191,0,0.4,0.0,0,1,0
1725.46,5,1,0,4.44,1345,882,2,2662.12,0,0,0,0.278,0.647909219261618,1,0.2,0.0,0,0,1
2077.5,22,4,0,7.78,634,1045,4,1367.7,0,0,0,0.421,1.5178636662526483,0,0.4,0.0,0,1,0
5162.2,19,0,0,13.4,921,1151,5,3394.97,0,1,0,0.203,1.5200958783499265,0,0.5,0.0,0,0,1
2879.14,21,1,0,23.02,1240,1316,3,1212.34,0,0,0,0.029,2.372904544480525,0,0.3,0.0,0,1,0
2310.64,20,2,0,2.17,1351,1592,2,1617.44,0,1,0,0.38,1.42769580583772,0,0.2,0.0,0,1,0
8584.09,6,3,0,2.84,1251,1045,1,1029.89,0,0,0,0.253,8.326872896235292,0,0.1,0.0,0,0,1
2502.3,15,3,0,15.49,494,302,5,980.4,0,0,0,0.12,2.5497248828204606,0,0.5,0.0,0,0,1
14836.97,16,3,0,12.43,947,354,4,3073.64,0,0,0,0.249,4.825595842114849,0,0.4,0.0,1,0,0
2781.4,12,4,0,15.3,409,439,3,1034.03,1,0,0,0.443,2.687265103426954,0,0.3,0.2,0,1,0
1318.75,13,4,0,49.78,1442,206,3,4009.94,0,0,0,0.335,0.3287882640976928,0,0.3,0.0,1,0,0
2713.89,14,2,0,73.36,914,816,4,2248.2,1,0,1,0.321,1.2066023475013339,0,0.4,0.2,0,0,1
2719.75,17,5,1,59.22,1322,1631,1,596.17,0,0,0,0.195,4.554398245055847,0,0.1,0.0,1,0,0
5538.67,9,3,0,16.21,855,1898,4,2405.25,0,0,0,0.275,2.3017849350649353,0,0.4,0.0,1,0,0
1414.97,3,0,0,5.52,1286,595,2,961.31,0,0,0,0.385,1.4703889598985775,1,0.2,0.0,1,0,0
76.48,3,6,1,44.9,227,762,2,459.99,0,0,0,0.517,0.16590381570099136,1,0.2,0.0,0,1,0
1586.48,5,4,0,51.58,158,2234,5,1272.11,1,0,0,0.224,1.2461452663163435,1,0.5,0.2,0,1,0
2423.82,7,5,1,59.22,1206,2066,1,836.59,1,0,0,0.521,2.8938024570493917,0,0.1,0.2,1,0,0
342.93,6,1,0,12.8,565,33,8,3014.57,0,0,0,0.48,0.11371979426775038,0,0.8,0.0,0,1,0
5556.62,10,6,1,30.04,939,236,2,1307.18,0,1,0,0.318,4.2475958965891545,0,0.2,0.0,1,0,0
451.66,16,4,0,3.56,918,646,3,2288.59,1,0,0,0.241,0.1972667595508366,0,0.3,0.2,0,0,1
2670.94,23,6,1,47.22,665,1834,3,1051.3,0,0,0,0.2,2.538192530647154,1,0.3,0.0,1,0,0
610.45,8,1,0,27.59,909,762,4,929.68,0,0,0,0.615,0.6559182533201531,0,0.4,0.0,1,0,0
982.27,1,5,1,21.83,395,1036,3,1756.52,1,1,0,0.295,0.5588954890982748,1,0.3,0.2,0,1,0
2254.7,6,0,0,7.88,631,991,3,524.39,0,0,0,0.188,4.291478711052742,0,0.3,0.0,1,0,0
319.14,14,2,0,79.3,1199,1668,2,1711.37,1,0,0,0.105,0.18637327213160707,0,0.2,0.2,0,1,0
2200.1,1,0,0,41.77,774,708,3,1458.25,0,0,0,0.216,1.5076923076923077,1,0.3,0.0,0,0,1
4522.29,11,0,0,18.6,860,924,0,1603.01,0,0,0,0.201,2.8193652159275815,0,0.0,0.0,0,1,0
502.0,0,6,1,41.68,544,781,3,5130.69,0,0,0,0.568,0.09782352402424933,1,0.3,0.0,1,0,0
597.06,5,4,0,19.92,935,1150,4,553.2,0,0,0,0.152,1.077336701551786,1,0.4,0.0,0,0,1
1763.53,8,3,0,70.18,558,1930,4,863.13,0,0,0,0.284,2.040815618020437,0,0.4,0.0,0,0,1
9650.51,15,5,1,28.28,638,1920,4,908.58,1,0,0,0.181,10.609852899140263,0,0.4,0.2,1,0,0
1748.55,19,6,1,38.34,380,629,4,2541.59,1,0,0,0.149,0.6877042700553372,0,0.4,0.2,1,0,0
2681.56,9,2,0,6.05,259,2457,2,1469.7,0,0,0,0.516,1.823322227510709,0,0.2,0.0,0,1,0
336.21,16,6,1,11.96,956,453,3,788.81,0,0,0,0.169,0.4256846583355491,0,0.3,0.0,1,0,0
4215.81,12,6,1,72.11,359,1426,5,2426.22,1,0,0,0.08,1.736888291955406,0,0.5,0.2,1,0,0
2507.18,19,5,1,77.44,118,2350,7,2190.52,2,0,0,0.422,1.1440370154048332,0,0.7,0.4,0,1,0
246.35,17,3,0,32.76,475,1750,2,522.93,0,1,0,0.147,0.4701964002824805,0,0.2,0.0,0,1,0
1928.56,9,2,0,6.61,507,109,2,1555.42,2,0,0,0.181,1.2390999858649978,0,0.2,0.4,0,1,0
5888.82,4,1,0,95.42,834,227,2,2069.1,0,0,0,0.641,2.8447031544369836,1,0.2,0.0,0,1,0
2641.18,14,1,0,28.86,57,1408,3,636.52,0,0,0,0.56,4.142897477726189,0,0.3,0.0,1,0,0
13028.69,12,0,0,39.64,170,1625,3,1548.37,0,0,0,0.373,8.40902431310791,0,0.3,0.0,1,0,0
1539.27,6,5,1,99.58,1200,1741,1,545.36,1,1,0,0.133,2.8173182517021744,0,0.1,0.2,0,1,0
4525.02,23,0,0,42.43,63,1764,4,2453.98,0,0,0,0.671,1.843200351937694,1,0.4,0.0,0,0,1
928.48,15,2,0,35.09,992,1129,2,1470.41,0,0,0,0.09,0.6310137894944305,0,0.2,0.0,0,1,0
3270.44,13,0,0,49.24,698,362,3,4031.63,1,0,0,0.279,0.8109943138844873,0,0.3,0.2,0,1,0
5220.08,4,4,0,45.85,1210,2481,3,1518.08,1,0,0,0.448,3.4363430497406324,1,0.3,0.2,1,0,0
1121.36,17,3,0,20.79,167,2332,1,1485.85,1,0,1,0.281,0.7541850220264317,0,0.1,0.2,0,1,0
3458.4,15,6,1,42.25,713,1190,4,8489.86,0,0,0,0.14,0.4073085647390252,0,0.4,0.0,0,1,0
1922.64,23,1,0,29.53,1170,1013,1,939.0,0,0,0,0.07,2.0453617021276598,1,0.1,0.0,0,0,1
2409.25,20,5,1,45.59,1393,380,1,2298.03,1,0,0,0.274,1.0479419581301679,0,0.1,0.2,1,0,0
2303.51,11,3,0,16.21,1353,679,1,1293.4,1,0,0,0.387,1.7795967243510507,0,0.1,0.2,0,0,1
696.94,4,4,0,4.13,1062,1031,3,1274.72,0,0,0,0.41,0.5463111027498198,1,0.3,0.0,0,0,1
1294.29,8,5,1,33.03,1201,149,3,1318.58,0,0,0,0.367,0.9808348110762516,0,0.3,0.0,0,1,0
2122.66,6,6,1,8.37,1066,148,6,1286.4,0,0,0,0.245,1.6487960229920768,0,0.6,0.0,0,0,1
1934.88,0,2,0,48.89,1080,2312,1,793.6,1,0,0,0.137,2.435036496350365,1,0.1,0.2,0,1,0
1727.27,1,4,0,45.15,846,1273,4,1931.86,0,0,0,0.398,0.8936343035708743,1,0.4,0.0,1,0,0
1672.79,4,1,0,16.8,1302,1011,1,1733.08,1,0,0,0.345,0.9646556098911239,1,0.1,0.2,1,0,0
1756.55,14,5,1,33.89,375,2078,5,2136.12,1,0,0,0.199,0.8219238975817923,0,0.5,0.2,0,0,1
3680.48,22,1,0,29.02,1479,1309,0,1179.15,1,0,0,0.352,3.118654408337923,0,0.0,0.2,0,1,0
274.17,16,3,0,74.84,1301,2224,2,3136.35,2,0,0,0.232,0.08738903851976988,0,0.2,0.4,1,0,0
3549.92,19,0,0,0.5,1475,1972,3,649.81,0,0,0,0.345,5.454618091301609,0,0.3,0.0,0,1,0
7785.45,19,2,0,44.0,1483,2036,2,1496.58,2,0,0,0.489,5.198687215374137,0,0.2,0.4,1,0,0
4957.09,12,3,0,92.15,278,791,3,3291.46,0,0,0,0.165,1.5055885265120912,0,0.3,0.0,1,0,0
1715.51,16,6,1,19.57,417,242,5,487.7,0,0,0,0.358,3.510354000409249,0,0.5,0.0,0,1,0
4074.54,1,2,0,16.7,38,1381,2,3512.2,0,0,0,0.722,1.1597802573152682,1,0.2,0.0,1,0,0
1275.47,22,1,0,32.2,1075,1085,4,1131.31,0,0,0,0.139,1.1264318075438706,0,0.4,0.0,0,1,0
4266.2,15,6,1,21.59,1140,916,5,1040.66,0,0,1,0.209,4.095578211700555,0,0.5,0.0,0,0,1
1606.41,18,3,0,26.41,1175,1150,4,571.37,0,0,0,0.575,2.8065936369830706,0,0.4,0.0,1,0,0
9278.81,6,3,0,40.27,1390,400,6,516.08,0,0,0,0.25,17.944631391660863,0,0.6,0.0,0,0,1
2100.46,6,4,0,55.52,763,1801,3,2924.42,0,0,0,0.327,0.718002885055821,0,0.3,0.0,0,0,1
1700.73,19,2,0,14.3,1439,765,2,1980.54,1,0,0,0.332,0.8582869889076173,0,0.2,0.2,0,0,1
4515.41,10,3,0,56.68,542,460,4,3182.11,0,0,0,0.404,1.418552924655447,0,0.4,0.0,0,0,1
1886.92,9,4,0,49.85,413,1651,1,1548.9,0,0,0,0.366,1.2174462868572167,0,0.1,0.0,1,0,0
33247.82,16,2,0,2.82,467,849,5,1612.07,0,0,0,0.127,20.611517169124713,0,0.5,0.0,0,1,0
623.72,15,6,1,37.16,704,1778,3,3834.78,0,1,0,0.151,0.1626057803106539,0,0.3,0.0,0,1,0
3385.44,20,3,0,50.87,898,347,2,3481.39,1,0,1,0.304,0.9721599246494506,0,0.2,0.2,0,0,1
695.21,21,0,0,44.74,1369,227,3,2549.21,0,0,0,0.329,0.2726089224024688,0,0.3,0.0,0,0,1
714.25,21,2,0,1.42,412,1186,5,2153.04,0,0,0,0.474,0.3315862286679913,0,0.5,0.0,0,0,1
11780.3,18,2,0,10.75,205,1360,1,2330.49,0,0,0,0.317,5.052691626384844,0,0.1,0.0,0,0,1
7131.68,12,2,0,15.01,66,1164,4,6362.26,0,0,0,0.28,1.1207588563095017,0,0.4,0.0,0,1,0
3614.82,15,0,0,58.25,1348,306,3,2076.52,0,1,0,0.208,1.7399688089645347,0,0.3,0.0,0,1,0
1944.67,1,5,1,18.84,594,2090,3,1179.91,0,0,0,0.262,1.646755468240594,1,0.3,0.0,0,1,0
3631.78,20,1,0,30.21,1243,2098,1,1596.67,1,0,0,0.406,2.2731728079015068,0,0.1,0.2,0,0,1
2382.45,21,2,0,40.87,1098,1239,3,1427.61,1,0,0,0.26,1.6676699729107314,0,0.3,0.2,0,1,0
1401.71,4,0,0,28.42,201,2217,6,2364.93,1,0,0,0.211,0.5924562434222483,1,0.6,0.2,1,0,0
10593.53,14,5,1,96.29,1073,1386,0,1380.33,0,0,0,0.357,7.669079799902993,0,0.0,0.0,1,0,0
1734.6,15,6,1,41.09,445,2113,1,552.05,0,0,0,0.108,3.1364252780037973,0,0.1,0.0,1,0,0
3081.41,15,3,0,19.1,1237,2352,1,988.63,0,0,0,0.468,3.113699059244364,0,0.1,0.0,1,0,0
2822.08,11,3,0,76.88,41,436,2,2236.8,0,0,1,0.11,1.2610957190097416,0,0.2,0.0,0,0,1
262.23,20,3,0,41.25,598,1360,1,1153.63,0,0,0,0.392,0.2271117154413102,0,0.1,0.0,1,0,0
1591.1,6,0,0,9.9,110,339,1,3111.94,0,0,1,0.192,0.5111245317930959,0,0.1,0.0,0,0,1
5290.8,4,1,0,9.71,1481,146,1,1720.65,0,1,1,0.24,3.073098481108239,1,0.1,0.0,1,0,0
2555.19,10,1,0,6.46,1093,417,7,1031.57,1,0,0,0.352,2.4745925215723874,0,0.7,0.2,1,0,0
475.72,3,1,0,25.29,649,1145,5,2057.25,0,0,1,0.404,0.23112838576460587,1,0.5,0.0,0,1,0
1811.18,11,1,0,30.0,1407,266,2,1010.26,0,1,0,0.168,1.791013191464114,0,0.2,0.0,0,0,1
652.69,9,6,1,43.0,925,1635,3,697.43,1,0,0,0.3,0.9345102587231363,0,0.3,0.2,0,1,0
3818.93,5,4,0,2.03,579,190,3,692.75,1,0,0,0.239,5.504763963963963,1,0.3,0.2,1,0,0
4886.5,20,4,0,82.86,1440,1788,1,652.93,1,0,0,0.217,7.4725123484164975,0,0.1,0.2,1,0,0
634.59,6,0,0,22.47,987,2396,1,3590.64,0,0,0,0.419,0.1766853025358889,0,0.1,0.0,0,1,0
797.88,14,2,0,12.75,892,782,3,1107.95,0,0,0,0.494,0.7194914107939943,0,0.3,0.0,1,0,0
2558.58,9,0,0,20.48,455,2458,4,2489.01,0,0,0,0.313,1.0275380420158955,0,0.4,0.0,1,0,0
3169.5,4,4,0,5.99,360,1421,4,1329.33,1,0,0,0.174,2.3824915622439544,1,0.4,0.2,0,0,1
12176.49,16,0,0,9.43,338,301,0,938.08,0,0,0,0.115,12.966403288324743,0,0.0,0.0,0,1,0
4022.77,19,5,1,1.45,1383,492,2,788.55,1,0,0,0.069,5.095016148438985,0,0.2,0.2,0,0,1
4832.17,18,5,1,89.27,1107,2394,4,899.91,1,0,0,0.31,5.363654527089277,0,0.4,0.2,0,0,1
501.07,12,2,0,49.09,45,2347,3,12226.33,0,0,1,0.269,0.04097951065359322,0,0.3,0.0,0,0,1
1924.15,5,5,1,24.57,1197,486,4,7354.71,0,0,1,0.239,0.2615858972145449,1,0.4,0.0,0,0,1
584.9,18,1,0,22.59,570,911,1,1075.7,0,0,1,0.211,0.5432339556050896,0,0.1,0.0,1,0,0
17426.29,22,2,0,14.02,761,366,5,1878.11,0,0,0,0.212,9.27369339740622,0,0.5,0.0,0,1,0
2714.16,17,0,0,53.27,739,198,5,1390.33,0,1,0,0.196,1.9507665327420525,0,0.5,0.0,1,0,0
821.1,21,1,0,79.78,444,1955,3,2941.34,0,0,0,0.461,0.2790636024388752,0,0.3,0.0,0,0,1
4895.37,23,2,0,9.81,555,1096,6,6915.09,1,0,1,0.377,0.7078233510552928,1,0.6,0.2,0,1,0
504.91,19,1,0,20.71,825,1014,4,713.49,0,1,0,0.545,0.7066718918389341,0,0.4,0.0,0,0,1
475.57,2,5,1,32.9,1116,613,3,2119.24,0,0,0,0.23,0.2243000792363129,1,0.3,0.0,0,1,0
1623.84,18,4,0,58.49,106,2152,5,2804.35,0,0,1,0.591,0.5788368652752776,0,0.5,0.0,0,1,0
1031.94,4,1,0,51.89,204,1990,2,347.55,1,0,0,0.304,2.960665614689428,1,0.2,0.2,0,1,0
4139.04,2,3,0,12.75,1479,2141,7,3058.81,0,0,0,0.121,1.3527114428673677,1,0.7,0.0,0,0,1
1281.37,9,1,0,2.51,477,409,2,600.17,0,0,0,0.357,2.1314603190445296,0,0.2,0.0,0,1,0
6024.58,23,2,0,31.67,254,604,1,1086.08,1,0,0,0.639,5.541984030614122,1,0.1,0.2,0,1,0
12660.08,10,3,0,39.23,1104,503,5,3290.95,0,0,0,0.401,3.8457692249274746,0,0.5,0.0,1,0,0
8336.17,6,5,1,0.4,963,497,2,1444.26,0,0,0,0.509,5.76793794888117,0,0.2,0.0,0,1,0
436.08,21,4,0,32.57,876,1793,2,1175.75,2,0,0,0.218,0.3705799872530274,0,0.2,0.4,0,1,0
622.57,7,1,0,58.82,874,2279,3,538.29,0,1,0,0.241,1.1544252628455935,0,0.3,0.0,0,0,1
894.61,1,5,1,0.22,951,1454,6,1916.02,0,0,0,0.251,0.46666701442864444,1,0.6,0.0,1,0,0
2455.25,15,3,0,6.01,1279,2153,4,641.34,0,0,0,0.445,3.8223526481302734,0,0.4,0.0,0,0,1
1420.38,17,6,1,11.35,391,1086,4,1266.79,1,0,0,0.571,1.1203590500003946,0,0.4,0.2,1,0,0
3723.61,19,5,1,29.72,1086,1297,1,730.49,0,0,0,0.28,5.090445528988776,0,0.1,0.0,1,0,0
854.35,9,2,0,50.61,48,1920,7,555.95,0,0,0,0.711,1.5339797109255766,0,0.7,0.0,0,0,1
1057.51,7,0,0,64.81,748,2488,3,368.51,0,0,0,0.393,2.8619252523612353,0,0.3,0.0,0,0,1
2048.29,16,1,0,32.6,94,1398,3,685.32,0,0,0,0.47,2.9844533162373232,0,0.3,0.0,0,0,1
633.46,1,5,1,26.79,887,1211,0,2104.39,0,0,0,0.377,0.30087537225882144,1,0.0,0.0,0,0,1
1519.49,6,3,0,20.64,1068,662,4,3149.53,0,1,0,0.153,0.4822966294559963,0,0.4,0.0,0,0,1
1041.62,2,1,0,56.4,1258,2325,6,8178.14,1,0,0,0.441,0.12735079727208481,1,0.6,0.2,0,0,1
525.93,22,4,0,60.57,1134,911,4,580.42,1,0,0,0.28,0.904561246603144,0,0.4,0.2,1,0,0
1117.28,16,5,1,15.57,1134,1328,3,1532.79,0,0,1,0.262,0.7284439199629675,0,0.3,0.0,0,1,0
1178.64,22,4,0,14.71,1239,1605,1,1745.86,0,0,0,0.137,0.6747192104690704,0,0.1,0.0,1,0,0
1904.17,3,6,1,109.13,590,1862,2,1769.85,0,0,0,0.14,1.0752858796623093,1,0.2,0.0,1,0,0
3398.26,0,6,1,8.1,696,1557,6,935.26,0,1,0,0.223,3.62961143272168,1,0.6,0.0,0,1,0
198.94,17,3,0,29.5,1312,541,4,1574.52,1,0,0,0.501,0.1262694221590332,0,0.4,0.2,0,1,0
1323.01,11,1,0,50.57,1002,559,4,813.51,0,0,0,0.246,1.624301727418939,0,0.4,0.0,0,0,1
685.19,11,4,0,30.65,904,666,2,355.38,0,0,0,0.143,1.9226387563836356,0,0.2,0.0,0,0,1
6417.39,0,1,0,36.32,1143,1920,3,1383.56,0,0,0,0.06,4.634967065349281,1,0.3,0.0,0,0,1
1341.65,19,0,0,6.67,222,1788,5,856.68,0,0,0,0.33,1.5642780524204833,0,0.5,0.0,0,0,1
5342.89,21,0,0,35.77,596,351,1,3430.37,2,1,1,0.228,1.557071956682025,0,0.1,0.4,0,1,0
