transaction_id,customer_id,amount,hour,day_of_week,is_weekend,distance_km,device_age_days,account_age_days,transactions_last_24h,avg_amount_30d,failed_attempts_24h,is_new_device,is_new_location,merchant_risk,channel,fraud
TX0000267,12235,1127.61,16,1,0,98.52,771,2121,2,1857.9,1,0,0,0.237,POS,0
TX0000268,11734,10343.32,19,2,0,22.77,1265,2091,3,306.23,0,0,1,0.028,POS,1
TX0000269,13062,449.14,9,5,1,3.16,783,1401,3,1603.95,0,0,0,0.043,POS,0
TX0000270,12954,865.8,1,2,0,47.17,512,2155,2,1285.8,1,1,0,0.638,WEB,0
TX0000271,11473,4666.32,4,6,1,9.19,4,263,6,582.64,0,0,0,0.173,POS,1
TX0000272,10114,2235.01,20,5,1,63.96,681,307,3,1108.27,2,0,0,0.448,MOBILE,0
TX0000273,10757,815.91,0,5,1,1.15,1025,2169,0,501.9,1,0,0,0.355,POS,0
TX0000274,14792,4723.64,5,3,0,3.18,1255,1080,0,1235.93,0,0,0,0.287,WEB,0
TX0000275,12090,4953.44,23,5,1,17.91,599,1233,2,379.13,1,0,0,0.25,WEB,1
TX0000276,12411,2507.23,8,6,1,11.72,1370,910,2,1252.35,0,0,0,0.057,POS,0
TX0000277,12335,975.69,0,2,0,59.31,1225,2494,3,885.67,0,0,0,0.214,WEB,0
TX0000278,13913,1138.24,20,2,0,29.99,490,1638,2,727.49,1,1,0,0.292,POS,0
TX0000279,10324,2392.8,17,0,0,16.16,1141,1442,2,1573.41,0,0,0,0.485,MOBILE,0
TX0000280,10413,484.74,20,2,0,89.76,614,1021,4,508.55,0,0,0,0.188,MOBILE,0
TX0000281,11379,6790.82,16,3,0,22.14,898,144,5,3278.8,0,0,0,0.347,MOBILE,0
TX0000282,12433,9855.17,12,5,1,17.38,95,1913,5,4980.14,0,1,0,0.166,POS,1
TX0000283,13355,1421.67,17,3,0,20.95,1346,160,2,1420.41,0,1,0,0.113,POS,0
TX0000284,12453,2569.96,1,1,0,10.32,1088,977,0,558.51,0,0,0,0.252,WEB,1
TX0000285,12205,5891.96,2,2,0,14.75,1035,960,5,873.85,0,0,0,0.171,POS,1
TX0000286,14689,12722.19,14,0,0,6.0,1124,929,3,557.3,0,0,0,0.44,MOBILE,1
TX0000287,10805,8540.06,11,1,0,1.62,81,307,1,2938.17,0,0,0,0.264,POS,0
TX0000288,12858,317.35,18,0,0,8.02,1106,681,6,333.33,0,0,0,0.21,MOBILE,0
TX0000289,12711,1312.89,22,5,1,42.48,275,903,5,1274.27,0,0,0,0.103,POS,0
TX0000290,12367,2969.74,6,1,0,17.12,165,1213,1,2161.76,0,0,0,0.427,MOBILE,0
TX0000291,14037,1098.09,7,0,0,80.59,17,1426,3,410.51,0,0,1,0.599,WEB,0
TX0000292,11334,10703.31,4,4,0,40.06,37,1576,1,2247.35,1,0,0,0.678,POS,1
TX0000293,14768,9181.24,19,3,0,6.73,1485,1792,6,680.68,0,0,0,0.255,POS,1
TX0000294,11657,796.01,11,0,0,33.83,1078,1581,6,2391.56,1,0,1,0.105,WEB,0
TX0000295,12725,1530.18,8,4,0,23.29,702,1056,3,1213.93,1,0,0,0.128,POS,0
TX0000296,12603,850.64,17,4,0,66.88,277,1222,2,5001.79,0,0,0,0.283,POS,0
TX0000297,14248,1480.91,11,6,1,46.74,926,2364,0,2333.5,0,0,0,0.132,POS,0
TX0000298,12194,1436.71,12,5,1,20.37,814,2197,3,731.98,1,1,0,0.241,MOBILE,0
TX0000299,11422,4674.14,19,5,1,79.2,912,2125,5,2630.65,0,0,0,0.337,MOBILE,1
TX0000300,10108,740.32,5,5,1,37.51,624,613,6,822.69,0,0,0,0.375,POS,0
TX0000301,11818,131.47,15,4,0,39.04,90,670,4,1197.23,0,0,0,0.075,MOBILE,0
TX0000302,14131,361.77,20,4,0,70.61,709,809,5,1482.68,0,0,0,0.538,POS,1
TX0000303,10049,643.7,21,4,0,47.99,202,883,3,1466.3,0,0,0,0.346,MOBILE,0
TX0000304,14480,934.35,20,3,0,25.56,1043,1220,0,1702.19,0,0,0,0.202,WEB,0
TX0000305,12714,2170.51,5,0,0,15.27,1166,2295,3,2314.38,0,0,0,0.481,WEB,0
TX0000306,10701,611.4,15,6,1,52.67,1342,1141,5,894.75,0,0,0,0.162,MOBILE,0
TX0000307,11510,536.16,13,6,1,46.6,367,1130,5,1063.23,0,0,0,0.228,WEB,0
TX0000308,12770,710.59,1,0,0,13.89,877,1521,3,2344.79,0,0,0,0.452,MOBILE,0
TX0000309,11578,589.86,12,5,1,1.43,462,1410,4,1032.87,1,0,0,0.262,POS,0
TX0000310,10542,1033.85,5,5,1,18.66,1105,549,2,524.51,0,0,0,0.218,POS,0
TX0000311,13329,990.54,12,1,0,53.6,1370,1998,2,4455.82,1,0,0,0.113,POS,0
TX0000312,13361,3585.3,14,2,0,9.04,1475,625,2,1464.35,0,0,0,0.068,POS,0
TX0000313,10594,669.15,16,5,1,37.17,1430,188,1,1540.9,0,0,1,0.221,WEB,1
TX0000314,11406,1258.84,18,5,1,27.47,602,1633,4,426.98,0,0,0,0.391,MOBILE,0
TX0000315,11219,1043.69,14,2,0,16.45,992,932,4,1074.2,0,0,1,0.113,WEB,1
TX0000316,13297,4041.73,11,4,0,21.91,1046,2379,2,1996.49,0,0,0,0.437,MOBILE,0
TX0000317,13651,1542.66,23,3,0,19.51,1267,2219,5,1101.3,1,0,0,0.409,WEB,0
TX0000318,13634,5147.36,7,0,0,71.87,876,1851,4,3608.02,0,1,1,0.365,WEB,1
TX0000319,14693,568.6,7,1,0,39.52,105,1204,5,832.14,0,0,1,0.482,MOBILE,0
TX0000320,13843,1713.3,21,5,1,42.11,87,1777,2,8075.02,0,1,0,0.481,POS,0
TX0000321,11603,1011.97,23,0,0,25.67,443,1854,1,4393.52,0,0,0,0.133,MOBILE,0
TX0000322,10538,528.21,9,0,0,25.36,283,1096,2,432.22,1,1,0,0.444,POS,0
TX0000323,13073,1682.49,20,2,0,96.42,431,920,3,2172.27,0,0,1,0.172,WEB,0
TX0000324,14580,10182.95,21,5,1,6.87,694,558,9,1625.61,0,1,0,0.25,MOBILE,1
TX0000325,14875,767.11,20,4,0,45.16,720,295,4,2115.72,0,0,0,0.298,POS,0
TX0000326,11151,1584.6,12,3,0,60.33,599,1690,2,2678.05,1,0,0,0.133,POS,0
TX0000327,11182,484.59,18,4,0,14.88,1296,2323,1,1658.98,0,0,0,0.144,WEB,0
TX0000328,10187,418.35,14,1,0,11.98,90,1965,3,2368.45,0,0,0,0.274,WEB,0
TX0000329,10706,819.17,0,1,0,8.65,555,2499,2,2544.49,0,0,0,0.209,MOBILE,0
TX0000330,12774,1147.75,2,4,0,31.05,1230,732,3,2445.42,2,0,0,0.31,POS,0
TX0000331,12734,1199.86,22,2,0,24.94,1324,2462,3,427.08,1,0,0,0.456,POS,0
TX0000332,11854,1435.86,6,3,0,60.69,301,230,1,522.17,0,0,0,0.491,WEB,1
TX0000333,11549,346.27,4,4,0,91.49,953,1891,4,1510.49,0,0,0,0.24,WEB,0
TX0000334,14148,962.56,23,2,0,75.71,448,2404,0,1195.79,0,0,0,0.039,POS,0
TX0000335,12300,2972.92,8,5,1,62.26,1393,1324,5,2245.8,0,0,0,0.122,WEB,0
TX0000336,14041,462.8,17,5,1,77.81,788,2275,1,333.36,1,0,0,0.163,POS,0
TX0000337,14816,1261.93,18,0,0,81.91,511,866,3,578.33,0,0,1,0.203,POS,0
TX0000338,11585,2412.42,11,0,0,14.33,41,2236,6,737.46,0,1,0,0.263,MOBILE,1
TX0000339,11013,823.26,15,1,0,26.81,1101,712,4,1381.38,0,0,0,0.462,MOBILE,0
TX0000340,14764,2532.76,12,0,0,26.68,118,933,2,745.82,0,1,0,0.171,WEB,0
TX0000341,13174,393.24,10,3,0,36.85,1240,1472,3,430.31,1,0,1,0.258,MOBILE,0
TX0000342,11454,4376.44,2,1,0,9.39,1074,1183,4,333.91,0,0,0,0.251,MOBILE,0
TX0000343,13109,2595.0,2,4,0,12.59,917,924,1,638.94,2,0,0,0.137,MOBILE,0
TX0000344,12575,1903.04,18,6,1,8.42,576,615,3,2065.46,2,0,0,0.759,WEB,0
TX0000345,14527,5543.38,20,0,0,69.35,60,2085,4,1169.85,0,0,0,0.153,MOBILE,1
TX0000346,11279,1294.91,1,1,0,48.81,897,1746,3,870.35,1,0,0,0.126,POS,0
TX0000347,14956,970.38,7,1,0,47.95,330,2094,1,881.18,0,0,0,0.785,MOBILE,0
TX0000348,14680,7101.68,9,5,1,5.58,719,2410,2,2245.11,1,0,0,0.372,MOBILE,1
TX0000349,10903,11342.45,0,6,1,53.8,487,2415,2,545.0,1,0,0,0.132,MOBILE,1
TX0000350,10823,899.74,9,5,1,12.36,921,354,3,1969.78,1,0,0,0.162,WEB,0
TX0000351,12665,1606.48,22,4,0,37.52,1379,993,2,716.89,0,0,0,0.033,WEB,0
TX0000352,10224,5118.34,14,4,0,31.02,1092,1541,1,2383.15,0,0,0,0.322,WEB,0
TX0000353,11493,1664.69,21,1,0,5.51,562,547,5,2659.51,0,0,0,0.465,MOBILE,0
TX0000354,12175,3262.11,9,3,0,14.47,32,1228,1,5046.83,0,0,0,0.442,MOBILE,0
TX0000355,14846,3928.24,18,6,1,14.9,614,392,3,1705.87,0,0,0,0.321,WEB,0
TX0000356,14961,1025.81,23,2,0,26.82,1145,95,6,3688.39,0,1,0,0.384,MOBILE,0
TX0000357,10757,2737.54,12,0,0,29.9,1475,2148,3,1428.41,1,0,0,0.288,MOBILE,0
TX0000358,14458,1788.89,19,1,0,25.99,1306,897,4,1524.95,0,0,0,0.136,POS,0
TX0000359,10454,533.08,4,3,0,48.94,367,1913,4,1516.15,0,0,0,0.26,POS,0
TX0000360,13743,669.07,23,4,0,53.1,1108,2127,1,1971.17,1,0,0,0.39,POS,0
TX0000361,14228,937.41,23,3,0,14.53,66,1046,4,1386.2,2,0,0,0.561,MOBILE,0
TX0000362,14453,4555.37,12,3,0,47.27,569,689,2,2827.4,0,0,0,0.288,WEB,0
TX0000363,11117,4707.44,2,4,0,5.75,1220,911,4,1598.05,0,0,0,0.145,WEB,0
TX0000364,14467,3810.27,7,1,0,20.92,257,2470,2,1255.08,0,0,0,0.298,WEB,1
TX0000365,10579,2795.18,7,5,1,0.39,232,1422,2,1233.38,0,0,0,0.491,WEB,0
TX0000366,12594,2719.95,23,2,0,40.16,1382,1990,3,2563.89,0,1,0,0.202,POS,0
TX0000367,12347,2375.83,1,0,0,28.63,334,2433,3,1447.45,0,0,0,0.265,POS,1
TX0000368,11579,2705.76,1,0,0,73.31,566,676,4,447.64,0,0,0,0.633,POS,0
TX0000369,10110,2895.48,20,2,0,45.45,173,1940,1,1613.57,0,0,0,0.165,POS,0
TX0000370,13860,441.92,22,0,0,4.52,939,380,2,646.43,0,0,0,0.411,MOBILE,0
TX0000371,11677,816.72,6,1,0,8.73,621,77,7,565.94,0,0,0,0.069,POS,0
TX0000372,13308,643.31,2,3,0,12.68,1336,579,6,1410.69,1,0,0,0.258,MOBILE,0
TX0000373,12051,5446.27,22,6,1,58.17,801,2226,5,2270.72,1,0,1,0.209,WEB,1
TX0000374,11868,9411.07,19,6,1,4.03,259,2002,2,471.38,0,0,0,0.275,MOBILE,0
TX0000375,14431,205.72,17,5,1,2.35,1088,2130,4,1269.31,0,0,0,0.182,MOBILE,0
TX0000376,10472,8607.22,18,6,1,17.83,239,634,6,918.13,2,0,0,0.264,WEB,1
TX0000377,13683,1963.07,22,4,0,25.94,421,244,2,1789.84,0,0,0,0.205,MOBILE,0
TX0000378,13733,4955.54,15,0,0,55.65,29,799,5,1094.62,0,0,0,0.55,MOBILE,1
TX0000379,11899,2986.95,2,4,0,39.75,915,1786,7,1314.35,0,0,0,0.139,MOBILE,0
TX0000380,11312,7600.25,18,3,0,49.7,1458,337,4,1822.71,1,1,0,0.141,MOBILE,1
TX0000381,10026,2220.05,2,5,1,66.49,261,351,2,6395.84,0,0,0,0.161,WEB,0
TX0000382,14684,460.4,2,2,0,9.67,998,1760,2,2193.78,1,1,0,0.136,POS,0
TX0000383,14738,1619.49,11,5,1,18.54,1038,308,3,1005.13,1,0,0,0.105,POS,0
TX0000384,11204,3014.53,8,4,0,14.69,1286,1196,5,1473.36,0,0,0,0.521,MOBILE,0
TX0000385,10159,1450.38,13,5,1,73.45,12,109,6,779.26,0,0,0,0.045,MOBILE,0
TX0000386,10613,3474.74,8,0,0,3.5,919,1856,3,3826.86,1,0,0,0.036,POS,0
TX0000387,10338,1685.55,20,6,1,44.66,1052,261,2,3504.41,0,0,0,0.481,WEB,0
TX0000388,14155,992.31,23,3,0,1.9,1125,879,2,2122.68,0,1,0,0.299,WEB,1
TX0000389,14459,607.63,23,4,0,49.01,1206,1376,6,776.2,0,0,0,0.31,WEB,0
TX0000390,10766,1216.49,11,3,0,36.65,1120,2206,2,2209.54,1,0,1,0.448,POS,0
TX0000391,13733,2208.6,12,0,0,14.73,1356,1617,2,1961.74,0,0,0,0.05,WEB,0
TX0000392,10896,253.7,1,3,0,4.7,161,1126,1,1176.63,1,0,0,0.493,POS,0
TX0000393,11836,825.07,21,4,0,29.93,1143,1111,3,842.12,0,0,0,0.481,WEB,0
TX0000394,12996,244.41,6,1,0,37.82,186,1479,2,1664.29,1,0,0,0.241,MOBILE,0
TX0000395,13599,971.14,5,2,0,25.6,388,326,4,1418.09,2,0,0,0.277,WEB,0
TX0000396,14372,5960.18,20,4,0,5.79,291,1211,2,2315.75,0,0,0,0.419,WEB,1
TX0000397,10223,549.73,23,2,0,16.92,1484,1788,2,3588.91,2,0,0,0.254,WEB,0
TX0000398,10982,3636.23,21,2,0,1.14,171,129,0,383.45,2,0,0,0.103,MOBILE,0
TX0000399,11402,31081.47,0,0,0,54.19,745,1926,4,1246.67,1,0,0,0.275,POS,0
TX0000400,11551,7700.8,22,3,0,13.39,245,333,2,1704.93,0,0,0,0.656,MOBILE,0
TX0000401,14990,2057.11,10,0,0,14.72,1343,552,1,1062.49,0,0,1,0.276,WEB,0
TX0000402,13887,4247.04,3,6,1,97.08,1220,1013,4,1465.02,0,0,0,0.353,POS,1
TX0000403,11602,457.54,3,1,0,7.49,717,649,7,2725.11,0,0,0,0.407,MOBILE,0
TX0000404,14859,373.2,16,0,0,13.26,745,73,3,1090.3,0,0,0,0.774,POS,0
TX0000405,12496,1852.4,19,6,1,24.12,192,1835,1,1672.81,0,0,0,0.257,POS,0
TX0000406,12503,2681.56,9,2,0,6.05,259,2457,2,1469.7,0,0,0,0.516,MOBILE,0
TX0000407,12168,5377.32,14,1,0,44.12,81,374,3,5667.45,1,0,0,0.315,MOBILE,0
TX0000408,10719,1019.21,17,3,0,37.34,1375,1787,3,5576.62,0,0,0,0.056,POS,0
TX0000409,14671,2184.05,10,0,0,23.64,209,322,0,713.56,0,0,0,0.31,POS,0
TX0000410,10069,2110.44,19,2,0,2.4,690,1789,3,3446.12,0,0,0,0.072,POS,0
TX0000411,10871,1578.37,6,4,0,10.4,1084,1945,4,891.4,0,0,0,0.536,POS,0
TX0000412,11148,1674.16,6,3,0,42.86,1395,185,2,742.64,0,0,0,0.064,MOBILE,0
TX0000413,11396,765.74,11,6,1,16.45,667,2294,3,2772.01,0,0,0,0.12,WEB,0
TX0000414,10659,2380.94,12,5,1,41.98,215,1862,3,3137.31,0,0,0,0.19,MOBILE,0
TX0000415,10089,2187.67,7,4,0,8.18,375,1135,2,1361.22,0,0,0,0.303,POS,0
TX0000416,13388,1159.25,7,4,0,29.95,35,902,5,2077.03,1,0,0,0.365,POS,0
TX0000417,14846,3502.79,7,4,0,61.06,222,2105,1,1206.01,0,0,0,0.071,POS,0
TX0000418,10609,5031.0,10,3,0,42.29,1298,1635,2,1348.2,1,0,0,0.181,POS,1
TX0000419,11482,3543.67,16,0,0,51.21,426,657,3,2514.5,0,0,0,0.44,WEB,1
TX0000420,12531,634.67,6,1,0,81.56,452,1347,5,2523.56,0,0,0,0.519,WEB,0
TX0000421,14637,1988.6,16,2,0,11.2,756,2260,5,362.62,0,0,0,0.162,MOBILE,0
TX0000422,13471,723.51,8,1,0,12.2,813,1002,1,2969.82,2,0,0,0.301,MOBILE,0
TX0000423,13830,1982.47,4,1,0,25.17,1302,2243,5,617.38,0,0,0,0.256,MOBILE,0
TX0000424,12905,726.33,6,5,1,13.54,551,2453,7,2446.41,0,1,0,0.489,WEB,0
TX0000425,12085,6455.61,19,6,1,67.02,1388,265,4,1857.32,1,0,0,0.326,MOBILE,1
TX0000426,10998,3939.75,7,3,0,57.84,1422,2016,6,1409.38,0,0,0,0.303,MOBILE,1
TX0000427,14321,5701.77,15,3,0,5.84,614,241,8,3679.25,1,1,1,0.432,POS,1
TX0000428,14020,5152.64,13,2,0,20.65,82,1070,3,3298.53,1,0,0,0.349,MOBILE,0
TX0000429,10125,1373.26,16,4,0,12.21,669,47,2,1425.95,1,0,0,0.112,MOBILE,0
TX0000430,13577,1176.07,14,4,0,11.07,519,2223,5,617.1,0,0,1,0.467,MOBILE,0
TX0000431,10421,10272.91,23,0,0,21.09,139,167,3,2324.64,0,0,0,0.357,POS,1
TX0000432,13694,1526.03,22,3,0,43.53,822,959,6,731.92,0,0,0,0.432,POS,0
TX0000433,14129,464.5,7,2,0,35.93,940,819,2,2018.4,0,1,0,0.077,POS,1
TX0000434,10655,4929.58,9,3,0,16.48,1479,394,4,1135.68,1,0,0,0.115,POS,0
TX0000435,12169,2078.33,8,3,0,53.76,834,536,2,1157.98,0,0,0,0.395,POS,0
TX0000436,10618,8115.13,15,0,0,15.4,140,463,3,1610.28,0,0,0,0.374,MOBILE,0
TX0000437,12836,2295.05,11,5,1,57.12,16,1107,6,1504.77,0,0,0,0.31,POS,0
TX0000438,14637,1764.35,23,6,1,69.66,34,1259,4,1146.7,1,0,0,0.185,POS,0
TX0000439,10404,8280.53,17,0,0,55.89,791,1149,5,2132.96,0,0,0,0.16,WEB,0
TX0000440,11987,386.48,11,5,1,32.37,1161,600,8,3575.26,1,0,0,0.325,MOBILE,0
TX0000441,14865,1002.43,7,3,0,17.34,1022,971,2,797.69,1,0,0,0.241,WEB,0
TX0000442,11504,741.13,18,5,1,33.52,451,760,2,1043.03,1,0,1,0.423,POS,0
TX0000443,10661,200.43,19,1,0,1.41,665,1408,4,1143.49,0,0,0,0.61,WEB,0
TX0000444,12442,4310.11,23,1,0,43.21,550,1190,2,1102.31,0,0,1,0.152,WEB,0
TX0000445,12541,1030.83,13,0,0,74.54,116,502,2,5683.71,0,0,0,0.228,MOBILE,0
TX0000446,13314,4451.12,18,3,0,14.84,1233,200,4,1087.81,0,0,0,0.487,POS,1
TX0000447,11568,2656.14,21,2,0,21.19,447,1269,1,4031.24,1,0,0,0.058,MOBILE,0
TX0000448,14778,3303.32,1,6,1,42.55,566,1386,0,857.83,0,0,0,0.294,WEB,0
TX0000449,12605,1141.55,3,3,0,17.71,1027,1941,1,672.77,0,0,1,0.482,WEB,0
TX0000450,11432,838.23,4,6,1,71.77,1019,1011,8,1574.46,1,0,1,0.248,WEB,0
TX0000451,14801,1969.04,5,1,0,19.89,960,263,5,1579.92,0,0,0,0.269,MOBILE,0
TX0000452,14624,4512.97,7,0,0,15.54,352,900,3,1610.93,1,0,0,0.138,POS,1
TX0000453,12495,1711.56,0,5,1,21.36,511,1158,3,2088.01,0,0,0,0.218,POS,0
TX0000454,10124,892.12,16,0,0,28.78,1080,458,5,2129.59,0,0,0,0.106,WEB,0
TX0000455,12984,542.68,14,5,1,51.36,428,2358,4,1325.56,0,1,0,0.579,WEB,0
TX0000456,12775,2207.7,16,3,0,10.41,970,2351,3,2921.06,1,0,0,0.053,MOBILE,0
TX0000457,10741,1034.29,18,4,0,56.75,593,1813,3,1837.38,0,0,0,0.241,WEB,0
TX0000458,13169,1675.39,3,1,0,4.82,947,189,3,5715.47,0,1,1,0.128,POS,0
TX0000459,14203,1417.66,7,1,0,16.98,1418,134,3,416.82,0,0,0,0.198,POS,0
TX0000460,10529,1154.14,10,1,0,9.98,1090,1950,1,1710.92,0,0,0,0.178,POS,0
TX0000461,13616,2414.74,6,5,1,6.04,1049,1258,6,3848.13,0,1,1,0.363,MOBILE,0
TX0000462,10701,3133.94,10,3,0,12.36,723,1916,8,2589.91,0,1,0,0.637,POS,1
TX0000463,13744,12846.43,11,0,0,17.76,1488,2419,4,2618.76,0,0,0,0.405,MOBILE,1
TX0000464,12095,3841.08,16,0,0,33.83,300,1909,1,3595.41,1,0,0,0.51,WEB,0
TX0000465,10032,8859.31,5,5,1,25.21,1013,858,3,1435.07,0,1,0,0.334,MOBILE,1
TX0000466,14831,793.89,6,4,0,74.41,761,925,2,1298.03,0,0,1,0.088,MOBILE,0
TX0000467,10829,363.07,6,2,0,44.15,99,664,2,2253.94,0,0,0,0.334,POS,0
TX0000468,12980,1774.21,5,2,0,44.88,77,1995,2,1021.17,0,0,0,0.133,WEB,1
TX0000469,10907,4245.31,19,5,1,54.9,1118,1022,3,768.57,0,0,0,0.194,POS,1
TX0000470,14665,3628.97,14,0,0,25.19,1214,1484,3,2813.65,0,0,0,0.145,WEB,0
TX0000471,13691,6044.62,19,6,1,18.83,209,1217,1,3214.37,1,0,0,0.014,MOBILE,0
TX0000472,14021,142.45,1,5,1,12.07,1289,488,2,1708.97,0,0,1,0.382,MOBILE,0
TX0000473,12160,6301.35,16,0,0,45.59,105,1451,3,1871.28,0,0,0,0.462,WEB,1
TX0000474,12336,2517.46,16,3,0,27.7,136,1446,0,2277.14,0,0,0,0.061,POS,0
TX0000475,13171,384.34,18,3,0,6.09,1279,1167,2,3990.18,0,0,0,0.107,MOBILE,0
TX0000476,13923,3711.05,10,6,1,6.98,845,1058,3,657.3,1,1,0,0.157,WEB,0
TX0000477,14234,2132.45,17,4,0,21.43,531,1807,3,1335.36,0,0,0,0.254,MOBILE,0
TX0000478,10089,2635.35,12,0,0,36.38,473,1598,2,1031.27,0,0,0,0.484,MOBILE,0
TX0000479,13317,4888.55,19,1,0,72.07,1392,1162,1,5228.48,0,0,0,0.276,MOBILE,1
TX0000480,10545,2767.83,19,4,0,21.54,514,1644,2,6406.83,1,0,0,0.187,MOBILE,0
TX0000481,11439,412.7,20,2,0,54.58,552,421,0,4859.41,0,0,0,0.039,MOBILE,0
TX0000482,14147,1560.12,4,3,0,60.32,327,1496,2,640.12,1,0,0,0.182,POS,0
TX0000483,11252,357.06,17,6,1,22.7,1044,1450,1,380.09,0,0,0,0.264,POS,0
TX0000484,13984,3444.74,5,6,1,54.36,595,1671,5,1240.65,0,0,0,0.108,WEB,0
TX0000485,12315,7284.56,11,1,0,20.2,1263,911,2,1436.88,0,0,0,0.193,MOBILE,0
TX0000486,11163,520.14,21,1,0,11.92,1301,529,3,1497.8,1,0,0,0.377,POS,0
TX0000487,11671,919.73,3,6,1,10.29,996,1287,2,1162.33,1,0,0,0.336,WEB,0
TX0000488,12653,744.84,17,3,0,57.43,938,1605,2,2078.57,1,0,0,0.131,MOBILE,0
TX0000489,13825,1143.26,7,4,0,5.68,329,1951,5,4552.13,0,0,0,0.428,WEB,0
TX0000490,13030,2718.85,6,1,0,102.68,1496,1808,3,730.68,0,0,0,0.086,MOBILE,0
TX0000491,14666,1155.71,1,4,0,35.75,1411,147,4,2085.3,1,0,0,0.26,WEB,0
TX0000492,14338,3456.71,17,6,1,12.36,596,2168,4,1295.57,1,0,0,0.575,WEB,0
TX0000493,13766,5223.49,19,0,0,12.54,1306,567,2,5821.37,0,0,1,0.233,WEB,1
TX0000494,13015,5417.02,10,2,0,11.44,1117,2260,3,244.44,0,0,0,0.443,MOBILE,1
TX0000495,11449,588.37,4,2,0,67.71,206,617,1,7118.46,0,0,0,0.11,WEB,0
TX0000496,12062,7197.37,14,3,0,21.09,207,2463,4,1720.47,0,0,0,0.538,MOBILE,0
TX0000497,10594,7797.93,23,1,0,13.62,572,109,0,814.64,0,0,0,0.406,MOBILE,1
TX0000498,11870,8503.4,18,4,0,4.21,516,1311,2,1000.28,0,0,0,0.156,MOBILE,1
TX0000499,14632,1537.21,18,1,0,14.86,653,2409,2,1495.03,0,0,0,0.105,MOBILE,0
TX0000500,12129,848.69,1,1,0,23.66,857,1870,4,4338.01,0,1,0,0.271,MOBILE,0
TX0000501,10568,672.7,21,3,0,4.34,753,261,4,3030.52,2,0,0,0.064,MOBILE,0
TX0000502,13259,598.1,14,0,0,27.11,826,2274,3,2596.66,0,0,0,0.375,POS,0
TX0000503,14813,1821.17,15,5,1,14.6,1407,466,4,2484.15,1,0,0,0.274,WEB,0
TX0000504,14337,4202.33,8,3,0,68.17,729,2421,1,1388.27,0,0,0,0.086,MOBILE,0
TX0000505,11370,6648.19,21,6,1,50.04,1393,710,5,1741.34,0,0,0,0.097,MOBILE,0
TX0000506,12269,1107.64,12,2,0,2.01,1359,1356,8,1573.66,0,0,0,0.245,POS,0
TX0000507,12655,1731.69,5,0,0,20.5,1222,1266,2,1587.9,2,1,0,0.344,POS,0
TX0000508,11239,1621.9,8,2,0,35.48,807,1036,0,1612.8,1,0,0,0.103,MOBILE,0
TX0000509,11343,953.62,5,4,0,48.97,865,300,1,2730.2,1,0,0,0.272,WEB,0
TX0000510,11183,3756.68,22,0,0,71.71,1354,694,1,1666.21,0,1,0,0.498,MOBILE,0
TX0000511,14972,2587.35,19,3,0,27.4,550,2391,1,2415.3,1,0,0,0.209,POS,0
TX0000512,13730,2074.27,14,5,1,23.04,4,1702,1,757.54,1,0,0,0.266,POS,0
TX0000513,14204,2575.62,18,6,1,35.57,1033,1684,3,830.55,1,0,0,0.537,POS,0
TX0000514,14082,3330.88,20,5,1,39.1,1281,823,3,1443.3,0,0,0,0.26,WEB,1
TX0000515,14795,3297.69,8,1,0,32.66,1205,1980,3,1658.89,1,0,0,0.349,MOBILE,0
TX0000516,10526,778.25,6,4,0,46.55,207,1716,2,822.68,0,0,1,0.401,MOBILE,0
TX0000517,14408,4411.06,21,5,1,2.87,1122,833,2,1537.45,0,0,0,0.066,POS,0
TX0000518,10332,2323.68,8,2,0,24.53,886,1909,5,397.44,0,0,0,0.329,WEB,0
TX0000519,12377,1165.52,0,4,0,35.96,101,525,4,304.66,0,0,0,0.226,MOBILE,0
TX0000520,12972,2275.08,18,3,0,17.8,990,1977,2,2392.39,0,0,0,0.373,WEB,0
TX0000521,11789,2540.25,5,2,0,34.52,713,299,4,1730.53,0,0,0,0.432,WEB,0
TX0000522,10730,5309.89,5,4,0,24.39,1363,1664,6,1479.27,1,0,0,0.182,POS,0
TX0000523,10961,632.31,16,6,1,48.55,1396,238,3,3141.21,0,0,0,0.25,POS,0
TX0000524,14123,6771.83,23,6,1,67.56,456,757,1,2869.66,0,1,0,0.155,WEB,1
TX0000525,11593,1842.19,2,0,0,63.28,120,750,1,2015.87,1,0,1,0.561,POS,0
TX0000526,11551,1085.06,15,1,0,51.31,369,78,4,869.14,0,0,0,0.654,MOBILE,0
TX0000527,14616,1052.35,7,5,1,52.05,1371,1489,4,16125.94,1,0,0,0.798,MOBILE,0
TX0000528,10719,661.28,21,5,1,7.5,1327,123,2,6808.01,0,0,0,0.151,MOBILE,0
TX0000529,14576,315.65,21,5,1,58.57,22,1647,1,342.51,0,0,0,0.145,POS,0
TX0000530,14604,3543.75,2,4,0,44.53,530,737,4,985.53,0,0,0,0.323,MOBILE,1
TX0000531,12992,13048.5,1,2,0,55.22,616,1128,1,3602.47,1,1,0,0.637,MOBILE,0
TX0000532,10827,357.07,9,4,0,15.79,1105,327,6,1989.98,1,0,0,0.254,WEB,0
TX0000533,10779,695.84,1,5,1,8.53,110,290,2,2729.26,1,0,0,0.035,WEB,0
TX0000534,11423,3816.64,8,0,0,69.72,88,540,4,1601.31,0,0,0,0.517,WEB,0
